insertions,bins,balls,alpha,perc,observed,lower bound,upper bound
4.15,7848,28122,1.77577358278,1.27555437094,6.96617210682,3.60449786462,14.2061886622
4.16,7855,29430,1.77735747868,1.27069366589,6.65477114042,3.76856439503,14.2188598295
4.17,7867,28558,1.78007272881,1.26229311054,6.74840764331,3.65100887114,14.2405818305
4.18,7876,23762,1.76840900928,1.25262320775,6.10495156082,3.03414795131,12.378863065
4.19,7888,30084,1.77110338563,1.24907343156,6.40512820513,3.83517176935,14.1688270851
4.2,7914,28776,1.77694120105,1.23367397635,6.54712460064,3.65564551197,14.2155296084
4.21,7927,30084,1.77986010876,1.22874163982,6.16224951519,3.81515742155,14.2388808701
4.22,7934,30084,1.7814318283,1.22631264491,7.18980667838,3.81155946685,14.2514546264
4.23,7941,28994,1.76946041637,1.22468720805,6.37418300654,3.67002160804,14.155683331
4.24,7946,21146,1.76202269868,1.22303238033,5.83464091732,2.6748500254,10.5721361921
4.25,7959,29866,1.76490544409,1.22038243727,6.69895287958,3.77134103257,14.1192435527
4.26,7979,29648,1.7555586638,1.2177016006,6.4211409396,3.73385301899,14.0444693104
4.27,7985,30084,1.75687879815,1.21602409063,6.53292600136,3.78570657488,14.0550303852
4.28,7988,29866,1.75753886533,1.21573324607,6.78112094395,3.75676892613,14.0603109226
4.29,7995,30084,1.75907902207,1.21467589112,6.47261345853,3.78063800664,14.0726321766
4.3,8004,22890,1.72962482273,1.21352159945,6.32583503749,2.87317426768,10.3777489364
4.31,8024,30084,1.71361051416,1.21132303526,6.81198003328,3.76622727477,13.7088841133
4.32,8041,30084,1.71724104491,1.20683128722,7.01976639712,3.75789628277,13.7379283593
4.33,8048,30084,1.71873596934,1.20666711351,6.35878867676,3.75441949255,13.7498877547
4.34,8052,30084,1.71959021187,1.20686219384,7.19835277968,3.75245294422,13.756721695
4.35,8058,29866,1.72087157566,1.20666448067,6.72284122563,3.72234224914,13.7669726053
4.36,8065,29866,1.70793881946,1.20684498241,6.05423987777,3.7189198452,13.6635105557
4.37,8078,27032,1.71069185165,1.20543209987,6.91441441441,3.36036292248,11.9748429616
4.38,8088,30084,1.71280956873,1.20485459257,7.017208413,3.73491051845,13.7024765498
