fs, file.size.kb, time.s
# single file renames for a variety of circle sizes
# just to find the optimal circle size

BetrFS-0.2_0, 65536.000000, 0.013898
BetrFS-0.2_0, 65536.000000, 0.012594
BetrFS-0.2_0, 65536.000000, 0.026577
BetrFS-0.2_0, 65536.000000, 0.013832
BetrFS-0.2_0, 65536.000000, 0.012596
BetrFS-0.2_0, 65536.000000, 0.013896
BetrFS-0.2_0, 65536.000000, 0.012595
BetrFS-0.2_0, 65536.000000, 0.013896
BetrFS-0.2_0, 65536.000000, 0.026548
BetrFS-0.2_0, 131072.000000, 0.013866
BetrFS-0.2_0, 131072.000000, 0.012570
BetrFS-0.2_0, 131072.000000, 0.013896
BetrFS-0.2_0, 131072.000000, 0.026564
BetrFS-0.2_0, 131072.000000, 0.012537
BetrFS-0.2_0, 131072.000000, 0.013895
BetrFS-0.2_0, 131072.000000, 0.012593
BetrFS-0.2_0, 131072.000000, 0.013868
BetrFS-0.2_0, 131072.000000, 0.012594
BetrFS-0.2_0, 131072.000000, 0.026586
BetrFS-0.2_0, 131072.000000, 0.013861
BetrFS-0.2_0, 131072.000000, 0.012567
BetrFS-0.2_0, 131072.000000, 0.013894
BetrFS-0.2_0, 131072.000000, 0.012597
BetrFS-0.2_0, 131072.000000, 0.013892
BetrFS-0.2_0, 131072.000000, 0.026568
BetrFS-0.2_0, 131072.000000, 0.013837
BetrFS-0.2_0, 131072.000000, 0.012595
BetrFS-0.2_0, 131072.000000, 0.013895
BetrFS-0.2_0, 131072.000000, 0.012562
BetrFS-0.2_0, 131072.000000, 0.013893
BetrFS-0.2_0, 131072.000000, 0.026584
BetrFS-0.2_0, 131072.000000, 0.012560
BetrFS-0.2_0, 131072.000000, 0.013865
BetrFS-0.2_0, 131072.000000, 0.012596
BetrFS-0.2_0, 131072.000000, 0.013895
BetrFS-0.2_0, 131072.000000, 0.012595
BetrFS-0.2_0, 131072.000000, 0.026555
BetrFS-0.2_0, 131072.000000, 0.013863
BetrFS-0.2_0, 131072.000000, 0.012595
BetrFS-0.2_0, 131072.000000, 0.013892
BetrFS-0.2_0, 131072.000000, 0.012566
BetrFS-0.2_0, 131072.000000, 0.013880
BetrFS-0.2_0, 131072.000000, 0.026585
BetrFS-0.2_0, 131072.000000, 0.012518
BetrFS-0.2_0, 131072.000000, 0.013926
BetrFS-0.2_0, 131072.000000, 0.012637
BetrFS-0.2_0, 131072.000000, 0.013931
BetrFS-0.2_0, 131072.000000, 0.026479
BetrFS-0.2_0, 131072.000000, 0.054358
BetrFS-0.2_0, 131072.000000, 0.013846
BetrFS-0.2_0, 131072.000000, 0.013922
BetrFS-0.2_0, 131072.000000, 0.012594
BetrFS-0.2_0, 131072.000000, 0.013873
BetrFS-0.2_0, 131072.000000, 0.026593
BetrFS-0.2_0, 131072.000000, 0.012554
BetrFS-0.2_0, 131072.000000, 0.013880
BetrFS-0.2_0, 131072.000000, 0.012610
BetrFS-0.2_0, 131072.000000, 0.013902
BetrFS-0.2_0, 131072.000000, 0.012602
BetrFS-0.2_0, 131072.000000, 0.026563
BetrFS-0.2_0, 131072.000000, 0.013855
BetrFS-0.2_0, 131072.000000, 0.012611
BetrFS-0.2_0, 131072.000000, 0.015701
BetrFS-0.2_0, 131072.000000, 0.012441
BetrFS-0.2_0, 131072.000000, 0.013731
BetrFS-0.2_0, 131072.000000, 0.026251
BetrFS-0.2_0, 131072.000000, 0.012381
BetrFS-0.2_0, 131072.000000, 0.013753
BetrFS-0.2_0, 131072.000000, 0.012419
BetrFS-0.2_0, 131072.000000, 0.013739
BetrFS-0.2_0, 131072.000000, 0.012435
BetrFS-0.2_0, 131072.000000, 0.026253
BetrFS-0.2_0, 131072.000000, 0.013678
BetrFS-0.2_0, 131072.000000, 0.012437
BetrFS-0.2_0, 131072.000000, 0.013738
BetrFS-0.2_0, 131072.000000, 0.012419
BetrFS-0.2_0, 131072.000000, 0.013722
BetrFS-0.2_0, 131072.000000, 0.026237
BetrFS-0.2_0, 131072.000000, 0.012353
BetrFS-0.2_0, 131072.000000, 0.013721
BetrFS-0.2_0, 131072.000000, 0.012423
BetrFS-0.2_0, 131072.000000, 0.013723
BetrFS-0.2_0, 131072.000000, 0.045697
BetrFS-0.2_0, 131072.000000, 0.026260
BetrFS-0.2_0, 131072.000000, 0.013681
BetrFS-0.2_0, 131072.000000, 0.012421
BetrFS-0.2_0, 131072.000000, 0.013722
BetrFS-0.2_0, 131072.000000, 0.012421
BetrFS-0.2_0, 131072.000000, 0.013724
BetrFS-0.2_0, 131072.000000, 0.026238
BetrFS-0.2_0, 131072.000000, 0.012380
BetrFS-0.2_0, 131072.000000, 0.013723
BetrFS-0.2_0, 131072.000000, 0.012419
BetrFS-0.2_0, 131072.000000, 0.013722
BetrFS-0.2_0, 131072.000000, 0.012421
BetrFS-0.2_0, 131072.000000, 0.026240
BetrFS-0.2_0, 131072.000000, 0.013714
BetrFS-0.2_0, 131072.000000, 0.012412
BetrFS-0.2_0, 131072.000000, 0.013721
BetrFS-0.2_0, 131072.000000, 0.012422
BetrFS-0.2_0, 131072.000000, 0.076155
BetrFS-0.2_0, 131072.000000, 0.013708
BetrFS-0.2_0, 131072.000000, 0.012421
BetrFS-0.2_0, 131072.000000, 0.013718
BetrFS-0.2_0, 131072.000000, 0.012422
BetrFS-0.2_0, 131072.000000, 0.013739
BetrFS-0.2_0, 131072.000000, 0.059512
BetrFS-0.2_0, 131072.000000, 0.012387
BetrFS-0.2_0, 131072.000000, 0.013720
BetrFS-0.2_0, 262144.000000, 0.026220
BetrFS-0.2_0, 262144.000000, 0.012342
BetrFS-0.2_0, 262144.000000, 0.013720
BetrFS-0.2_0, 262144.000000, 0.012438
BetrFS-0.2_0, 262144.000000, 0.013704
BetrFS-0.2_0, 262144.000000, 0.012422
BetrFS-0.2_0, 262144.000000, 0.026229
BetrFS-0.2_0, 262144.000000, 0.022021
BetrFS-0.2_0, 262144.000000, 0.012418
BetrFS-0.2_0, 262144.000000, 0.013723
BetrFS-0.2_0, 262144.000000, 0.012421
BetrFS-0.2_0, 262144.000000, 0.013722
BetrFS-0.2_0, 262144.000000, 0.026228
BetrFS-0.2_0, 262144.000000, 0.012396
BetrFS-0.2_0, 262144.000000, 0.013722
BetrFS-0.2_0, 262144.000000, 0.012419
BetrFS-0.2_0, 262144.000000, 0.013728
BetrFS-0.2_0, 262144.000000, 0.012417
BetrFS-0.2_0, 262144.000000, 0.026235
BetrFS-0.2_0, 262144.000000, 0.013689
BetrFS-0.2_0, 262144.000000, 0.012421
BetrFS-0.2_0, 262144.000000, 0.013722
BetrFS-0.2_0, 262144.000000, 0.012420
BetrFS-0.2_0, 262144.000000, 0.026211
BetrFS-0.2_0, 262144.000000, 0.013717
BetrFS-0.2_0, 262144.000000, 0.012392
BetrFS-0.2_0, 262144.000000, 0.013723
BetrFS-0.2_0, 262144.000000, 0.012417
BetrFS-0.2_0, 262144.000000, 0.013724
BetrFS-0.2_0, 262144.000000, 0.026232
BetrFS-0.2_0, 262144.000000, 0.012392
BetrFS-0.2_0, 262144.000000, 0.013739
BetrFS-0.2_0, 262144.000000, 0.012400
BetrFS-0.2_0, 262144.000000, 0.013722
BetrFS-0.2_0, 262144.000000, 0.012422
BetrFS-0.2_0, 262144.000000, 0.026231
BetrFS-0.2_0, 262144.000000, 0.013697
BetrFS-0.2_0, 262144.000000, 0.012420
BetrFS-0.2_0, 262144.000000, 0.013725
BetrFS-0.2_0, 262144.000000, 0.012417
BetrFS-0.2_0, 262144.000000, 0.013738
BetrFS-0.2_0, 262144.000000, 0.026215
BetrFS-0.2_0, 262144.000000, 0.012395
BetrFS-0.2_0, 262144.000000, 0.013719
BetrFS-0.2_0, 262144.000000, 0.012420
BetrFS-0.2_0, 262144.000000, 0.013722
BetrFS-0.2_0, 262144.000000, 0.012423
BetrFS-0.2_0, 262144.000000, 0.026231
BetrFS-0.2_0, 262144.000000, 0.013695
BetrFS-0.2_0, 262144.000000, 0.012418
BetrFS-0.2_0, 262144.000000, 0.013722
BetrFS-0.2_0, 262144.000000, 0.012424
BetrFS-0.2_0, 262144.000000, 0.013723
BetrFS-0.2_0, 262144.000000, 0.028109
BetrFS-0.2_0, 262144.000000, 0.012566
BetrFS-0.2_0, 262144.000000, 0.013897
BetrFS-0.2_0, 262144.000000, 0.012595
BetrFS-0.2_0, 262144.000000, 0.013896
BetrFS-0.2_0, 262144.000000, 0.012567
BetrFS-0.2_0, 262144.000000, 0.026578
BetrFS-0.2_0, 262144.000000, 0.013868
BetrFS-0.2_0, 262144.000000, 0.012563
BetrFS-0.2_0, 262144.000000, 0.013894
BetrFS-0.2_0, 262144.000000, 0.012597
BetrFS-0.2_0, 262144.000000, 0.013885
BetrFS-0.2_0, 262144.000000, 0.026550
BetrFS-0.2_0, 262144.000000, 0.012569
BetrFS-0.2_0, 262144.000000, 0.013893
BetrFS-0.2_0, 262144.000000, 0.012596
BetrFS-0.2_0, 262144.000000, 0.013895
BetrFS-0.2_0, 262144.000000, 0.026550
BetrFS-0.2_0, 262144.000000, 0.012560
BetrFS-0.2_0, 262144.000000, 0.013893
BetrFS-0.2_0, 262144.000000, 0.012566
BetrFS-0.2_0, 262144.000000, 0.013896
BetrFS-0.2_0, 262144.000000, 0.012596
BetrFS-0.2_0, 262144.000000, 0.027878
BetrFS-0.2_0, 262144.000000, 0.012532
BetrFS-0.2_0, 262144.000000, 0.013892
BetrFS-0.2_0, 262144.000000, 0.012595
BetrFS-0.2_0, 262144.000000, 0.013894
BetrFS-0.2_0, 262144.000000, 0.012566
BetrFS-0.2_0, 262144.000000, 0.068196
BetrFS-0.2_0, 262144.000000, 0.013861
BetrFS-0.2_0, 262144.000000, 0.012594
BetrFS-0.2_0, 262144.000000, 0.013863
BetrFS-0.2_0, 262144.000000, 0.012597
BetrFS-0.2_0, 262144.000000, 0.013896
BetrFS-0.2_0, 262144.000000, 0.026586
BetrFS-0.2_0, 262144.000000, 0.012524
BetrFS-0.2_0, 262144.000000, 0.013896
BetrFS-0.2_0, 262144.000000, 0.012593
BetrFS-0.2_0, 262144.000000, 0.013898
BetrFS-0.2_0, 262144.000000, 0.012567
BetrFS-0.2_0, 262144.000000, 0.026586
BetrFS-0.2_0, 262144.000000, 0.013851
BetrFS-0.2_0, 262144.000000, 0.012607
BetrFS-0.2_0, 262144.000000, 0.013863
BetrFS-0.2_0, 262144.000000, 0.012596
BetrFS-0.2_0, 262144.000000, 0.013915
BetrFS-0.2_0, 524288.000000, 0.012564
BetrFS-0.2_0, 524288.000000, 0.013870
BetrFS-0.2_0, 524288.000000, 0.012569
BetrFS-0.2_0, 524288.000000, 0.013889
BetrFS-0.2_0, 524288.000000, 0.012595
BetrFS-0.2_0, 524288.000000, 0.026556
BetrFS-0.2_0, 524288.000000, 0.013864
BetrFS-0.2_0, 524288.000000, 0.012595
BetrFS-0.2_0, 524288.000000, 0.013894
BetrFS-0.2_0, 524288.000000, 0.012597
BetrFS-0.2_0, 524288.000000, 0.013865
BetrFS-0.2_0, 524288.000000, 0.026580
BetrFS-0.2_0, 524288.000000, 0.012565
BetrFS-0.2_0, 524288.000000, 0.013891
BetrFS-0.2_0, 524288.000000, 0.012567
BetrFS-0.2_0, 524288.000000, 0.013895
BetrFS-0.2_0, 524288.000000, 0.012594
BetrFS-0.2_0, 524288.000000, 0.026547
BetrFS-0.2_0, 524288.000000, 0.013829
BetrFS-0.2_0, 524288.000000, 0.013941
BetrFS-0.2_0, 524288.000000, 0.012598
BetrFS-0.2_0, 524288.000000, 0.013893
BetrFS-0.2_0, 524288.000000, 0.012565
BetrFS-0.2_0, 524288.000000, 0.026582
BetrFS-0.2_0, 524288.000000, 0.013864
BetrFS-0.2_0, 524288.000000, 0.012564
BetrFS-0.2_0, 524288.000000, 0.013895
BetrFS-0.2_0, 524288.000000, 0.012596
BetrFS-0.2_0, 524288.000000, 0.026581
BetrFS-0.2_0, 524288.000000, 0.013849
BetrFS-0.2_0, 524288.000000, 0.012581
BetrFS-0.2_0, 524288.000000, 0.013893
BetrFS-0.2_0, 524288.000000, 0.012595
BetrFS-0.2_0, 524288.000000, 0.013896
BetrFS-0.2_0, 524288.000000, 0.026550
BetrFS-0.2_0, 524288.000000, 0.012566
BetrFS-0.2_0, 524288.000000, 0.013896
BetrFS-0.2_0, 524288.000000, 0.012568
BetrFS-0.2_0, 524288.000000, 0.013890
BetrFS-0.2_0, 524288.000000, 0.012595
BetrFS-0.2_0, 524288.000000, 0.026578
BetrFS-0.2_0, 524288.000000, 0.013840
BetrFS-0.2_0, 524288.000000, 0.012595
BetrFS-0.2_0, 524288.000000, 0.013893
BetrFS-0.2_0, 524288.000000, 0.013895
BetrFS-0.2_0, 524288.000000, 0.012563
BetrFS-0.2_0, 524288.000000, 0.026578
BetrFS-0.2_0, 524288.000000, 0.013870
BetrFS-0.2_0, 524288.000000, 0.012592
BetrFS-0.2_0, 524288.000000, 0.013867
BetrFS-0.2_0, 524288.000000, 0.012594
BetrFS-0.2_0, 524288.000000, 0.015717
BetrFS-0.2_0, 524288.000000, 0.026238
BetrFS-0.2_0, 524288.000000, 0.012388
BetrFS-0.2_0, 524288.000000, 0.013721
BetrFS-0.2_0, 524288.000000, 0.012421
BetrFS-0.2_0, 524288.000000, 0.013720
BetrFS-0.2_0, 524288.000000, 0.012421
BetrFS-0.2_0, 524288.000000, 0.067851
BetrFS-0.2_0, 524288.000000, 0.013695
BetrFS-0.2_0, 524288.000000, 0.012417
BetrFS-0.2_0, 524288.000000, 0.013723
BetrFS-0.2_0, 524288.000000, 0.012418
BetrFS-0.2_0, 524288.000000, 0.013721
BetrFS-0.2_0, 524288.000000, 0.026234
BetrFS-0.2_0, 524288.000000, 0.053993
BetrFS-0.2_0, 524288.000000, 0.013740
BetrFS-0.2_0, 524288.000000, 0.012435
BetrFS-0.2_0, 524288.000000, 0.013707
BetrFS-0.2_0, 524288.000000, 0.026233
BetrFS-0.2_0, 524288.000000, 0.012392
BetrFS-0.2_0, 524288.000000, 0.013723
BetrFS-0.2_0, 524288.000000, 0.012421
BetrFS-0.2_0, 524288.000000, 0.013722
BetrFS-0.2_0, 524288.000000, 0.012418
BetrFS-0.2_0, 524288.000000, 0.026229
BetrFS-0.2_0, 524288.000000, 0.013695
BetrFS-0.2_0, 524288.000000, 0.012422
BetrFS-0.2_0, 524288.000000, 0.013724
BetrFS-0.2_0, 524288.000000, 0.012417
BetrFS-0.2_0, 524288.000000, 0.013721
BetrFS-0.2_0, 524288.000000, 0.026233
BetrFS-0.2_0, 524288.000000, 0.026159
BetrFS-0.2_0, 524288.000000, 0.012378
BetrFS-0.2_0, 524288.000000, 0.012418
BetrFS-0.2_0, 524288.000000, 0.013723
BetrFS-0.2_0, 524288.000000, 0.012421
BetrFS-0.2_0, 524288.000000, 0.026230
BetrFS-0.2_0, 524288.000000, 0.013686
BetrFS-0.2_0, 524288.000000, 0.012422
BetrFS-0.2_0, 524288.000000, 0.013724
BetrFS-0.2_0, 524288.000000, 0.012416
BetrFS-0.2_0, 524288.000000, 0.013721
BetrFS-0.2_0, 524288.000000, 0.026235
BetrFS-0.2_0, 524288.000000, 0.012382
BetrFS-0.2_0, 524288.000000, 0.013717
BetrFS-0.2_0, 524288.000000, 0.012422
BetrFS-0.2_0, 524288.000000, 0.013719
BetrFS-0.2_0, 524288.000000, 0.012422
BetrFS-0.2_0, 524288.000000, 0.026233
BetrFS-0.2_0, 1048576.000000, 0.012347
BetrFS-0.2_0, 1048576.000000, 0.013689
BetrFS-0.2_0, 1048576.000000, 0.012420
BetrFS-0.2_0, 1048576.000000, 0.026238
BetrFS-0.2_0, 1048576.000000, 0.013683
BetrFS-0.2_0, 1048576.000000, 0.012421
BetrFS-0.2_0, 1048576.000000, 0.013721
BetrFS-0.2_0, 1048576.000000, 0.012417
BetrFS-0.2_0, 1048576.000000, 0.022048
BetrFS-0.2_0, 1048576.000000, 0.026237
BetrFS-0.2_0, 1048576.000000, 0.012381
BetrFS-0.2_0, 1048576.000000, 0.013719
BetrFS-0.2_0, 1048576.000000, 0.012424
BetrFS-0.2_0, 1048576.000000, 0.013719
BetrFS-0.2_0, 1048576.000000, 0.026252
BetrFS-0.2_0, 1048576.000000, 0.012360
BetrFS-0.2_0, 1048576.000000, 0.013732
BetrFS-0.2_0, 1048576.000000, 0.012405
BetrFS-0.2_0, 1048576.000000, 0.013721
BetrFS-0.2_0, 1048576.000000, 0.012422
BetrFS-0.2_0, 1048576.000000, 0.026238
BetrFS-0.2_0, 1048576.000000, 0.013682
BetrFS-0.2_0, 1048576.000000, 0.012419
BetrFS-0.2_0, 1048576.000000, 0.013721
BetrFS-0.2_0, 1048576.000000, 0.012420
BetrFS-0.2_0, 1048576.000000, 0.013737
BetrFS-0.2_0, 1048576.000000, 0.026225
BetrFS-0.2_0, 1048576.000000, 0.012379
BetrFS-0.2_0, 1048576.000000, 0.013723
BetrFS-0.2_0, 1048576.000000, 0.012418
BetrFS-0.2_0, 1048576.000000, 0.013725
BetrFS-0.2_0, 1048576.000000, 0.012416
BetrFS-0.2_0, 1048576.000000, 0.026234
BetrFS-0.2_0, 1048576.000000, 0.013683
BetrFS-0.2_0, 1048576.000000, 0.012420
BetrFS-0.2_0, 1048576.000000, 0.013725
BetrFS-0.2_0, 1048576.000000, 0.012418
BetrFS-0.2_0, 1048576.000000, 0.013721
BetrFS-0.2_0, 1048576.000000, 0.026229
BetrFS-0.2_0, 1048576.000000, 0.053957
BetrFS-0.2_0, 1048576.000000, 0.013770
BetrFS-0.2_0, 1048576.000000, 0.012392
BetrFS-0.2_0, 1048576.000000, 0.012420
BetrFS-0.2_0, 1048576.000000, 0.013722
BetrFS-0.2_0, 1048576.000000, 0.026236
BetrFS-0.2_0, 1048576.000000, 0.012383
BetrFS-0.2_0, 1048576.000000, 0.013722
BetrFS-0.2_0, 1048576.000000, 0.012423
BetrFS-0.2_0, 1048576.000000, 0.013722
BetrFS-0.2_0, 1048576.000000, 0.012419
BetrFS-0.2_0, 1048576.000000, 0.026241
BetrFS-0.2_0, 1048576.000000, 0.013681
BetrFS-0.2_0, 1048576.000000, 0.012435
BetrFS-0.2_0, 1048576.000000, 0.015731
BetrFS-0.2_0, 1048576.000000, 0.012595
BetrFS-0.2_0, 1048576.000000, 0.013896
BetrFS-0.2_0, 1048576.000000, 0.026578
BetrFS-0.2_0, 1048576.000000, 0.013832
BetrFS-0.2_0, 1048576.000000, 0.012597
BetrFS-0.2_0, 1048576.000000, 0.013894
BetrFS-0.2_0, 1048576.000000, 0.012592
BetrFS-0.2_0, 1048576.000000, 0.076484
BetrFS-0.2_0, 1048576.000000, 0.013854
BetrFS-0.2_0, 1048576.000000, 0.012594
BetrFS-0.2_0, 1048576.000000, 0.013896
BetrFS-0.2_0, 1048576.000000, 0.012568
BetrFS-0.2_0, 1048576.000000, 0.013893
BetrFS-0.2_0, 1048576.000000, 0.026586
BetrFS-0.2_0, 1048576.000000, 0.012554
BetrFS-0.2_0, 1048576.000000, 0.013869
BetrFS-0.2_0, 1048576.000000, 0.012594
BetrFS-0.2_0, 1048576.000000, 0.013895
BetrFS-0.2_0, 1048576.000000, 0.012598
BetrFS-0.2_0, 1048576.000000, 0.026550
BetrFS-0.2_0, 1048576.000000, 0.013858
BetrFS-0.2_0, 1048576.000000, 0.012594
BetrFS-0.2_0, 1048576.000000, 0.013896
BetrFS-0.2_0, 1048576.000000, 0.054164
BetrFS-0.2_0, 1048576.000000, 0.013917
BetrFS-0.2_0, 1048576.000000, 0.026580
BetrFS-0.2_0, 1048576.000000, 0.013861
BetrFS-0.2_0, 1048576.000000, 0.012566
BetrFS-0.2_0, 1048576.000000, 0.013894
BetrFS-0.2_0, 1048576.000000, 0.012592
BetrFS-0.2_0, 1048576.000000, 0.013897
BetrFS-0.2_0, 1048576.000000, 0.026551
BetrFS-0.2_0, 1048576.000000, 0.012560
BetrFS-0.2_0, 1048576.000000, 0.013897
BetrFS-0.2_0, 1048576.000000, 0.012594
BetrFS-0.2_0, 1048576.000000, 0.013865
BetrFS-0.2_0, 1048576.000000, 0.012594
BetrFS-0.2_0, 1048576.000000, 0.026582
BetrFS-0.2_0, 1048576.000000, 0.013830
BetrFS-0.2_0, 1048576.000000, 0.012595
BetrFS-0.2_0, 1048576.000000, 0.013896
BetrFS-0.2_0, 1048576.000000, 0.062519
BetrFS-0.2_0, 1048576.000000, 0.013918
BetrFS-0.2_0, 1048576.000000, 0.026555
BetrFS-0.2_0, 1048576.000000, 0.012553
BetrFS-0.2_0, 1048576.000000, 0.013894
BetrFS-0.2_0, 2097152.000000, 0.013855
BetrFS-0.2_0, 2097152.000000, 0.012570
BetrFS-0.2_0, 2097152.000000, 0.013882
BetrFS-0.2_0, 2097152.000000, 0.012607
BetrFS-0.2_0, 2097152.000000, 0.013911
BetrFS-0.2_0, 2097152.000000, 0.026585
BetrFS-0.2_0, 2097152.000000, 0.012540
BetrFS-0.2_0, 2097152.000000, 0.013907
BetrFS-0.2_0, 2097152.000000, 0.012611
BetrFS-0.2_0, 2097152.000000, 0.013902
BetrFS-0.2_0, 2097152.000000, 0.026562
BetrFS-0.2_0, 2097152.000000, 0.012569
BetrFS-0.2_0, 2097152.000000, 0.013908
BetrFS-0.2_0, 2097152.000000, 0.012601
BetrFS-0.2_0, 2097152.000000, 0.013875
BetrFS-0.2_0, 2097152.000000, 0.012608
BetrFS-0.2_0, 2097152.000000, 0.026585
BetrFS-0.2_0, 2097152.000000, 0.013839
BetrFS-0.2_0, 2097152.000000, 0.012607
BetrFS-0.2_0, 2097152.000000, 0.013898
BetrFS-0.2_0, 2097152.000000, 0.012592
BetrFS-0.2_0, 2097152.000000, 0.013894
BetrFS-0.2_0, 2097152.000000, 0.026547
BetrFS-0.2_0, 2097152.000000, 0.013869
BetrFS-0.2_0, 2097152.000000, 0.012593
BetrFS-0.2_0, 2097152.000000, 0.013896
BetrFS-0.2_0, 2097152.000000, 0.012567
BetrFS-0.2_0, 2097152.000000, 0.013896
BetrFS-0.2_0, 2097152.000000, 0.026585
BetrFS-0.2_0, 2097152.000000, 0.012532
BetrFS-0.2_0, 2097152.000000, 0.013893
BetrFS-0.2_0, 2097152.000000, 0.012592
BetrFS-0.2_0, 2097152.000000, 0.013896
BetrFS-0.2_0, 2097152.000000, 0.012595
BetrFS-0.2_0, 2097152.000000, 0.026549
BetrFS-0.2_0, 2097152.000000, 0.013868
BetrFS-0.2_0, 2097152.000000, 0.012593
BetrFS-0.2_0, 2097152.000000, 0.013867
BetrFS-0.2_0, 2097152.000000, 0.012595
BetrFS-0.2_0, 2097152.000000, 0.013893
BetrFS-0.2_0, 2097152.000000, 0.026579
BetrFS-0.2_0, 2097152.000000, 0.012537
BetrFS-0.2_0, 2097152.000000, 0.013895
BetrFS-0.2_0, 2097152.000000, 0.012594
BetrFS-0.2_0, 2097152.000000, 0.013895
BetrFS-0.2_0, 2097152.000000, 0.012561
BetrFS-0.2_0, 2097152.000000, 0.026581
BetrFS-0.2_0, 2097152.000000, 0.013866
BetrFS-0.2_0, 2097152.000000, 0.013897
BetrFS-0.2_0, 2097152.000000, 0.012564
BetrFS-0.2_0, 2097152.000000, 0.015776
BetrFS-0.2_0, 2097152.000000, 0.026228
BetrFS-0.2_0, 2097152.000000, 0.012393
BetrFS-0.2_0, 2097152.000000, 0.013719
BetrFS-0.2_0, 2097152.000000, 0.012418
BetrFS-0.2_0, 2097152.000000, 0.013722
BetrFS-0.2_0, 2097152.000000, 0.012424
BetrFS-0.2_0, 2097152.000000, 0.026198
BetrFS-0.2_0, 2097152.000000, 0.013724
BetrFS-0.2_0, 2097152.000000, 0.012391
BetrFS-0.2_0, 2097152.000000, 0.012420
BetrFS-0.2_0, 2097152.000000, 0.013718
BetrFS-0.2_0, 2097152.000000, 0.012422
BetrFS-0.2_0, 2097152.000000, 0.026232
BetrFS-0.2_0, 2097152.000000, 0.013694
BetrFS-0.2_0, 2097152.000000, 0.062345
BetrFS-0.2_0, 2097152.000000, 0.013739
BetrFS-0.2_0, 2097152.000000, 0.012438
BetrFS-0.2_0, 2097152.000000, 0.013703
BetrFS-0.2_0, 2097152.000000, 0.026232
BetrFS-0.2_0, 2097152.000000, 0.053984
BetrFS-0.2_0, 2097152.000000, 0.013745
BetrFS-0.2_0, 2097152.000000, 0.012435
BetrFS-0.2_0, 2097152.000000, 0.013706
BetrFS-0.2_0, 2097152.000000, 0.012424
BetrFS-0.2_0, 2097152.000000, 0.026231
BetrFS-0.2_0, 2097152.000000, 0.013688
BetrFS-0.2_0, 2097152.000000, 0.012419
BetrFS-0.2_0, 2097152.000000, 0.013722
BetrFS-0.2_0, 2097152.000000, 0.012420
BetrFS-0.2_0, 2097152.000000, 0.013720
BetrFS-0.2_0, 2097152.000000, 0.026234
BetrFS-0.2_0, 2097152.000000, 0.053984
BetrFS-0.2_0, 2097152.000000, 0.013745
BetrFS-0.2_0, 2097152.000000, 0.012437
BetrFS-0.2_0, 2097152.000000, 0.013704
BetrFS-0.2_0, 2097152.000000, 0.012422
BetrFS-0.2_0, 2097152.000000, 0.026231
BetrFS-0.2_0, 2097152.000000, 0.013685
BetrFS-0.2_0, 2097152.000000, 0.012419
BetrFS-0.2_0, 2097152.000000, 0.013723
BetrFS-0.2_0, 2097152.000000, 0.012421
BetrFS-0.2_0, 2097152.000000, 0.013720
BetrFS-0.2_0, 2097152.000000, 0.026252
BetrFS-0.2_0, 2097152.000000, 0.053965
BetrFS-0.2_0, 2097152.000000, 0.013742
BetrFS-0.2_0, 2097152.000000, 0.012411
BetrFS-0.2_0, 2097152.000000, 0.013734
BetrFS-0.2_0, 2097152.000000, 0.026226
BetrFS-0.2_0, 2097152.000000, 0.012367
BetrFS-0.2_0, 4194304.000000, 0.013682
BetrFS-0.2_0, 4194304.000000, 0.012399
BetrFS-0.2_0, 4194304.000000, 0.026251
BetrFS-0.2_0, 4194304.000000, 0.013683
BetrFS-0.2_0, 4194304.000000, 0.012425
BetrFS-0.2_0, 4194304.000000, 0.013739
BetrFS-0.2_0, 4194304.000000, 0.012434
BetrFS-0.2_0, 4194304.000000, 0.013730
BetrFS-0.2_0, 4194304.000000, 0.026246
BetrFS-0.2_0, 4194304.000000, 0.012379
BetrFS-0.2_0, 4194304.000000, 0.013729
BetrFS-0.2_0, 4194304.000000, 0.012430
BetrFS-0.2_0, 4194304.000000, 0.013726
BetrFS-0.2_0, 4194304.000000, 0.012428
BetrFS-0.2_0, 4194304.000000, 0.026226
BetrFS-0.2_0, 4194304.000000, 0.013709
BetrFS-0.2_0, 4194304.000000, 0.012399
BetrFS-0.2_0, 4194304.000000, 0.012422
BetrFS-0.2_0, 4194304.000000, 0.013720
BetrFS-0.2_0, 4194304.000000, 0.012422
BetrFS-0.2_0, 4194304.000000, 0.026229
BetrFS-0.2_0, 4194304.000000, 0.013689
BetrFS-0.2_0, 4194304.000000, 0.012420
BetrFS-0.2_0, 4194304.000000, 0.013723
BetrFS-0.2_0, 4194304.000000, 0.012422
BetrFS-0.2_0, 4194304.000000, 0.013721
BetrFS-0.2_0, 4194304.000000, 0.026236
BetrFS-0.2_0, 4194304.000000, 0.012382
BetrFS-0.2_0, 4194304.000000, 0.013722
BetrFS-0.2_0, 4194304.000000, 0.012422
BetrFS-0.2_0, 4194304.000000, 0.013724
BetrFS-0.2_0, 4194304.000000, 0.012419
BetrFS-0.2_0, 4194304.000000, 0.026239
BetrFS-0.2_0, 4194304.000000, 0.013680
BetrFS-0.2_0, 4194304.000000, 0.012421
BetrFS-0.2_0, 4194304.000000, 0.013720
BetrFS-0.2_0, 4194304.000000, 0.012422
BetrFS-0.2_0, 4194304.000000, 0.013721
BetrFS-0.2_0, 4194304.000000, 0.026233
