insertions,bins,balls,alpha,perc,observed,lower bound,upper bound
3.27,4874,28122,1.42582728241,1.2826933672,7.47497879559,5.85644477687,17.1099273889
3.28,4938,28776,1.42002877548,1.2953343643,8.61407972858,5.91904590383,17.0403453057
3.29,4997,28776,1.43699550244,1.30638204333,8.48073217726,5.85235153896,17.2439460293
3.3,5036,29866,1.44821079654,1.31337054104,9.55082987552,6.02899137353,17.3785295585
3.31,5055,28776,1.45367465777,1.31575965066,7.76037588097,5.78788402481,17.4440958932
3.32,5080,29212,1.46086394885,1.31924517045,9.09322974473,5.84781896937,17.5303673862
3.33,5096,28776,1.46546509515,1.32264050173,7.45155855097,5.7430582402,17.5855811418
3.34,5138,28994,1.47754310417,1.32946257567,7.92284186402,5.74096024144,17.7305172501
3.35,5201,29866,1.49566011771,1.33782658341,8.0685169124,5.84434270292,17.9479214126
3.36,5270,28994,1.48680705175,1.34938285968,9.00542986425,5.60138125571,17.841684621
3.37,5289,27904,1.49216745668,1.35070501426,7.4931402439,5.37190777236,16.4138420235
3.38,5313,27686,1.49893849449,1.35407354644,8.24536082474,5.30634821787,16.4883234394
3.39,5335,29430,1.50514527915,1.35786097784,6.57303370787,5.61784223504,18.0617433498
3.4,5372,21364,1.51558396243,1.36270216058,7.29600523903,4.05073676599,12.1246716995
3.41,5425,21146,1.53053667092,1.37144121047,8.00569259962,3.97114406991,12.2442933674
3.42,5507,22890,1.5536710501,1.38496954071,7.89882352941,4.23575547693,13.9830394509
3.43,5533,29648,1.56100634105,1.38899755058,7.20954692557,5.46083421534,17.1710697516
3.44,5547,28558,1.56495611311,1.39067711839,8.61819803747,5.24688842766,17.2145172442
3.45,5580,30084,1.52551010332,1.3965041631,6.90725806452,5.49477295139,16.7806111366
3.46,5618,29866,1.5358988818,1.40269737056,5.45161290323,5.41828723602,16.8948876999
3.47,5684,30084,1.55394254969,1.41397308422,7.89269406393,5.39590990806,17.0933680466
3.48,5756,28340,1.56045597168,1.42675790716,7.6023255814,5.01973154098,15.6045597168
3.49,5808,27904,1.57455321117,1.43398683009,8.24955752212,4.89808076323,15.7455321117
3.5,5829,21582,1.58024632712,1.43672039831,6.77501678979,3.77463528738,12.641970617
3.51,5853,29430,1.58675274535,1.43826873362,6.54908774978,5.12591159279,17.4542801989
3.52,5885,19838,1.59542796966,1.44181816953,6.18876860622,3.43617656611,11.1679957876
3.53,5955,29430,1.61440502282,1.45322925918,6.43787375415,5.03723513176,16.1440502282
3.54,6011,29430,1.62958666535,1.46115109721,7.06306990881,4.98977358684,16.2958666535
3.55,6078,29430,1.64775041624,1.46892314848,8.00685518423,4.93427614353,16.4775041624
3.56,6105,27904,1.65507013675,1.47272871796,6.21694480103,4.65724364603,16.5507013675
3.57,6122,29430,1.65967884966,1.47379231086,7.60380348653,4.8979964641,16.5967884966
3.58,6149,29866,1.66699857016,1.47702593857,5.88326585695,4.948109383,16.6699857016
3.59,6210,29648,1.68353571649,1.48609396019,6.18089816572,4.8627845393,16.8353571649
3.6,6280,28558,1.70251276966,1.49677673065,6.55141476881,4.63077441577,17.0251276966
3.61,6351,28776,1.72176092358,1.5056422142,7.10991735537,4.61242418846,17.2176092358
3.62,6371,25724,1.72718293877,1.50691277148,6.40398126464,4.10973678801,15.544646449
3.63,6384,17004,1.73070724865,1.50801128813,5.96850393701,2.71087694866,10.3842434919
3.64,6414,30084,1.73884027143,1.51146184231,5.7876344086,4.77299558534,17.3884027143
3.65,6438,27468,1.74534668966,1.51443415008,5.7000672495,4.34113732773,15.7081202069
3.66,6522,25288,1.76811915346,1.52676059549,6.99794661191,3.94333929332,14.1449532277
3.67,6597,27686,1.78845171042,1.53259749948,7.17461383479,4.26614242969,16.0960653938
3.68,6626,24198,1.79631363245,1.53499744619,5.52440944882,3.71161904633,14.3705090596
3.69,6648,16350,1.80227784915,1.53590429182,6.94617784711,2.49911242371,9.01138924577
3.7,6674,16786,1.71369709895,1.5386242233,6.38523391813,2.55520157526,10.2821825937
3.71,6706,25070,1.72191380665,1.54071120959,6.11744186047,3.79714032305,13.7753104532
3.72,6763,29648,1.73654981723,1.54507214498,6.2317232376,4.45097940107,15.6289483551
3.73,6820,29212,1.70946934834,1.55022207791,6.7664399093,4.34713062567,15.3852241351
3.74,6884,29866,1.72551128944,1.55519787988,7.80806451613,4.40104283594,15.529601605
3.75,6904,28994,1.73052439604,1.55662126769,6.63016393443,4.25954745781,15.5747195643
3.76,6923,28776,1.7352868473,1.55737641117,6.41789883268,4.21516675174,15.6175816257
3.77,6938,30084,1.73904667724,1.5588508271,6.2147601476,4.39665028044,15.6514200952
3.78,6975,18966,1.74832092444,1.55964213508,6.64206856479,2.75632087332,10.4899255467
3.79,7012,29648,1.75759517164,1.56285866084,6.72660550459,4.28478127522,15.8183565448
3.8,7072,30084,1.77263449142,1.56561732315,7.35272459499,4.30902855475,15.9537104228
3.81,7093,30084,1.77789825334,1.56535194408,6.36502132846,4.29543951099,16.0010842801
3.82,7106,29430,1.78115677263,1.56602766149,6.68781725888,4.1938943118,16.0304109537
3.83,7126,30084,1.78616987922,1.56589927356,6.23552894212,4.27423427217,16.075528913
3.84,7143,30084,1.79043101983,1.56693363541,6.04328165375,4.26345204926,16.1138791784
3.85,7205,20710,1.80597165027,1.56786456988,7.37803979366,2.90827842764,10.8358299016
3.86,7267,29430,1.82151228071,1.56606522233,7.04049844237,4.09536514705,16.3936105263
3.87,7290,30084,1.82727735329,1.56573732083,6.22861054073,4.17222352428,16.4454961796
3.88,7306,30084,1.83128783856,1.56625789185,7.17099236641,4.16246347257,16.4815905471
3.89,7324,29866,1.76548290845,1.5647574421,6.76983002833,4.1213053854,15.889346176
3.9,7340,28340,1.75713728518,1.56310730278,6.05251520177,3.90161216701,14.0570982814
3.91,7380,30084,1.76671296521,1.56169508475,6.66723989682,4.11786786785,15.9004166869
3.92,7417,29866,1.77557046923,1.55880444565,7.16913746631,4.06643093569,15.9801342231
3.93,7447,28994,1.78275222925,1.55650311306,6.85968819599,3.93066120661,14.262017834
3.94,7460,30084,1.78586432526,1.55328148976,6.56776556777,4.0709638443,16.0727789274
3.95,7475,30084,1.78945520527,1.55193553306,6.38805031447,4.06225871372,16.1050968475
